ID,song_name,song_singer,song_url,song_comment_num,song_play_num,album_name,album_url,album_score,album_language,album_date,album_genre
1264,原谅我不明白你的悲伤,那我懂你意思了,http://www.xiami.com/song/bf01gZq300dc,1604,1696745,原谅我不明白你的悲伤,https://www.xiami.com/album/565667,9.1,国语,2012年12月24日,无
1265,"All Is Violent, All Is Bright",God Is An Astronaut,http://www.xiami.com/song/ck9bs17e95,514,463194,"All Is Violent, All Is Bright",https://www.xiami.com/album/167855,9.5,英语,2005年02月04日,后摇 Post-Rock
1266,猛犸,后海大鲨鱼,http://www.xiami.com/song/b1pXWlK4260f,1034,1776338,心要野,https://www.xiami.com/album/512288,8.8,国语,2016年03月09日,舞曲朋克 Dance-Punk
1267,Boulevard Of Broken Dreams ,Green Day,http://www.xiami.com/song/bAc6Ec89f4,1209,2934208,American Idiot,https://www.xiami.com/album/304564,9.6,英语,2004年09月21日,流行摇滚 Pop Rock
1268,Virginia Moon ,Foo Fighters,http://www.xiami.com/song/8GcIZkf232a,258,805024,...Featuring,https://www.xiami.com/album/402694,9.3,英语,2010年11月12日,无
1269,Bethena (A Concert Waltz),Alexandre Desplat,http://www.xiami.com/song/UFE85f313,195,221790,The Curious Case of Benjamin Button (Music from the Motion Picture),https://www.xiami.com/album/313006,9.5,英语,2008年12月16日,原声 Soundtrack
1270,梦想 Dream,Andemund Orchestra,http://www.xiami.com/song/8Gek8Vfc3eb,41,210616,减压音乐钢琴之梦,https://www.xiami.com/album/432944,9.3,国语,2009年03月20日,无
1271,A Perfect Indian,Sinéad O'Connor,http://www.xiami.com/song/b4ARga449b,1077,2372507,Universal Mother,https://www.xiami.com/album/167634,9.4,英语,1994年04月13日,无
1272,Wear Me Out,Skylar Grey,http://www.xiami.com/song/xL0LAkc09c3,568,1552064,Don't Look Down,https://www.xiami.com/album/1063540619,9.1,英语,2013年07月05日,另类摇滚 Alternative Rock
1273,I Was A Fool,Tegan and Sara,http://www.xiami.com/song/xLzgYOd73c7,268,895753,Heartthrob,https://www.xiami.com/album/563684,9.0,英语,2013年01月29日,合成器流行 Synthpop
1274,Tongue Tied,Faber Drive,http://www.xiami.com/song/VpCw9720c,285,707248,Seven Second Surgery,https://www.xiami.com/album/327057,9.1,英语,2007年05月01日,流行朋克 Pop Punk
1275,When You Tell Me That You Love Me,Westlife,http://www.xiami.com/song/f659N42aaa,220,555107,Face to Face,https://www.xiami.com/album/128472,9.2,英语,2005年10月31日,欧美流行 Western Pop
1276,知音难觅,GALA,http://www.xiami.com/song/xLv5XPb9112,2000,2291040,知音难觅,https://www.xiami.com/album/481939,8.8,国语,2011年12月05日,无
1277,New Soul,Yael Naim,http://www.xiami.com/song/b4FYFabf31,2000,16045563,Yael Naim & David Donatien,https://www.xiami.com/album/169057,9.1,英语,2007年10月22日,民谣流行 Folk Pop
1278,Why Walk When You Can Fly,Mary Chapin Carpenter,http://www.xiami.com/song/LrMH71d67,22,78823,Stones in the Road,https://www.xiami.com/album/86718,无,英语,1994年02月14日,当代乡村 Contemporary Country
1279,"Take Me Home, Country Roads",John Denver,http://www.xiami.com/song/KoOV63eb7,176,467414,Take Me Home: The John Denver Story,https://www.xiami.com/album/51831,9.4,英语,2000年04月18日,无
1280,내 마음 저 구름에 가려져,Cookie & Choco,http://www.xiami.com/song/mQ9TFJ85dc6,71,160398,When I Falling To Love,https://www.xiami.com/album/468559,9.2,韩语,2011年08月09日,器乐独奏 Solo Instrumental
1281,Croatian Rhapsody,Maksim Mrvica,http://www.xiami.com/song/SZtW6215c,2000,4135356,The Piano Player,https://www.xiami.com/album/275791,9.6,其他,2003年12月23日,无
1282,Papillon,Secret Garden,http://www.xiami.com/song/b4Hf610e8d,519,1324924,Songs from a Secret Garden,https://www.xiami.com/album/169403,9.6,英语,1996年04月16日,轻音乐 Easy Listening
1283,Nocturne,Secret Garden,http://www.xiami.com/song/ckE6mf8a01,930,2496562,Inside I'm Singing,https://www.xiami.com/album/169396,9.5,英语,2007年11月26日,新原音 New Acoustic
1284,The Promise,Secret Garden,http://www.xiami.com/song/OJCfbea4c,1306,3989427,Once in a Red Moon,https://www.xiami.com/album/169399,9.6,英语,2001年12月27日,精神新世纪 Spiritual New Age
1285,Song from a Secret Garden,Secret Garden,http://www.xiami.com/song/b4Hf4ac21b,1838,5320016,Songs from a Secret Garden,https://www.xiami.com/album/169403,9.6,英语,1996年04月16日,轻音乐 Easy Listening
1286,in the Garden,yuiko,http://www.xiami.com/song/mQNbjU73efc,26,50141,From GardeN,https://www.xiami.com/album/1313946132,9.4,日语,2014年10月26日,同人音乐 DouJin
1287,You Suck At Love,Simple Plan,http://www.xiami.com/song/xLtQDse185f,378,538483,Get Your Heart On!,https://www.xiami.com/album/446437,9.1,英语,2011年06月21日,流行朋克 Pop Punk
1288,Good Life ,Tyler Ward,http://www.xiami.com/song/mQ95lp4ba73,36,76746,"Tyler Ward Covers, Vol. 4",https://www.xiami.com/album/460169,9.3,英语,2011年07月22日,无
1289,A Thousand Years (Part Two),Christina Perri,http://www.xiami.com/song/xLyyULa165c,230,417906,"The Twilight Saga: Breaking Dawn, Pt 2 (Original Motion Picture Soundtrack)",https://www.xiami.com/album/546678,9.3,英语,2012年11月13日,原声 Soundtrack
1290,凋谢之前(民谣版),丢火车乐队,http://www.xiami.com/song/bBdJlc1f27,76,213517,丢火车,https://www.xiami.com/album/324048,9.2,国语,2008年06月23日,无
1291,心中的雪景,张羿凡,http://www.xiami.com/song/mQObaL76e0c,55,99290,心中的雪景,https://www.xiami.com/album/21674500,无,国语,2015年01月20日,独立民谣 Indie Folk
1292,Buon Giorno Principessa,Nicola Piovani,http://www.xiami.com/song/bCk7UX0470fc,158,229251,La vita è bella (Original Motion Picture Soundtrack),https://www.xiami.com/album/293704,9.7,其他,1997年01月01日,原声 Soundtrack
1293,"Gone, Gone, Gone",Phillip Phillips,http://www.xiami.com/song/b1pWC8q3e507,456,1202412,The World from the Side of the Moon,https://www.xiami.com/album/554658,9.3,英语,2012年11月19日,民谣流行 Folk Pop
1294,Duet,Rachael Yamagata,http://www.xiami.com/song/b9Vmeb4b21,2000,5888253,Elephants... Teeth Sinking into Heart,https://www.xiami.com/album/301730,9.3,英语,2008年10月07日,当代唱作人 Contemporary Singer-Songwriter
1295,Five Hundred Miles,Justin Timberlake,http://www.xiami.com/song/mQGySG79411,2000,6053334,Inside Llewyn Davis (Original Soundtrack Recording),https://www.xiami.com/album/475421710,9.5,英语,2013年09月17日,原声 Soundtrack
1296,Two Becoming One,Jonathan & Emily Martin,http://www.xiami.com/song/xL1ez5b2e1e,33,65642,Set Your Eyes,https://www.xiami.com/album/1072851403,无,英语,2013年07月02日,无
1297,"Falling Slowly (From ""Once"")",Shayne Ward,http://www.xiami.com/song/mQI2U0853b5,95,538329,Falling Slowly (From ,https://www.xiami.com/album/1492623771,8.8,英语,2014年02月17日,无
1298,Hero,Family of the Year,http://www.xiami.com/song/mQLJl264243,665,1338471,Boyhood (Music from the Motion Picture),https://www.xiami.com/album/1104829355,9.4,英语,2014年07月08日,电影原声 Film Score
1299,Yellow,Coldplay,http://www.xiami.com/song/mQLJlpe3de4,291,1213960,Boyhood (Music from the Motion Picture),https://www.xiami.com/album/1104829355,9.4,英语,2014年07月08日,电影原声 Film Score
1300,Look What You've Done,Jet,http://www.xiami.com/song/b4Usob3c0f,476,680823,Get Born,https://www.xiami.com/album/173322,9.2,英语,2003年10月07日,无
1301,茶底世界,丢火车乐队,http://www.xiami.com/song/bBdJfac249,1306,3161846,丢火车,https://www.xiami.com/album/324048,9.2,国语,2008年06月23日,无
1302,Chasing Cars,Snow Patrol,http://www.xiami.com/song/f8Pfd3c3c2,1488,4634743,Eyes Open,https://www.xiami.com/album/176973,9.3,英语,2006年05月01日,流行摇滚 Pop Rock
1303,阳光照进回忆里,逃跑计划,http://www.xiami.com/song/mQAMK87ebfd,735,3586511,世界,https://www.xiami.com/album/487102,9.5,国语,2011年12月31日,无
1304,Careless Whisper,George Michael,http://www.xiami.com/song/bAHwjb6a24,525,922558,Ladies & Gentlemen: The Best of George Michael,https://www.xiami.com/album/317232,9.4,英语,1998年11月10日,流行舞曲 Dance-Pop
1305,Follow You Down to the Red Oak Tree,James Vincent McMorrow,http://www.xiami.com/song/xLrX8fc1674,173,322560,Early In the Morning,https://www.xiami.com/album/406935,9.4,其他,2010年07月05日,根源唱作人 Singer-Songwriter
1306,Moonlight,Rameses B,http://www.xiami.com/song/JAT8y235637,1559,1514312,Inspire,https://www.xiami.com/album/528250,9.7,英语,2012年05月23日,无
1307,Palladio,Escala,http://www.xiami.com/song/xLosiJc05f7,512,1180577,Escala,https://www.xiami.com/album/333533,9.4,英语,2009年05月25日,古典跨界 Classical Crossover
1308,Somewhere in Time,John Barry,http://www.xiami.com/song/b3C0kff1fe,1244,1917458,Somewhere in Time (Original Motion Picture Soundtrack),https://www.xiami.com/album/160658,9.7,英语,1980年02月14日,无
1309,Canon,Gustavo Montesano,http://www.xiami.com/song/U5Ro886f4,794,1319356,Flamenco Fantasy,https://www.xiami.com/album/312919,9.3,英语,2002年07月08日,无
1310,红日,李克勤,http://www.xiami.com/song/U6S99d27,1461,16858077,红日,https://www.xiami.com/album/2371,9.6,粤语,1992年01月01日,无
1311,Here's to Never Growing Up,Avril Lavigne,http://www.xiami.com/song/bf02bDV2d46b,520,1561829,Avril Lavigne,https://www.xiami.com/album/275065606,8.9,英语,2013年11月01日,流行舞曲 Dance-Pop
1312,Gravity,Embrace,http://www.xiami.com/song/d5RZP2c309,435,663459,Out of Nothing,https://www.xiami.com/album/105013,9.5,英语,2005年06月14日,流行摇滚 Pop Rock
1313,兰州 兰州,低苦艾,http://www.xiami.com/song/mQ9XpA72759,2000,5997323,兰州 兰州,https://www.xiami.com/album/469724,9.2,国语,2011年09月30日,城市民谣 Urban Folk
1314,How Long Will I Love You?,Jon Boden,http://www.xiami.com/song/mQHrY0902a2,886,1064700,About Time (Original Motion Picture Soundtrack),https://www.xiami.com/album/1482594317,9.5,英语,2013年09月02日,原声 Soundtrack
1315,I'm Yours,Jason Mraz,http://www.xiami.com/song/b4DLla9b08,2000,22174321,We Sing We Dance We Steal Things,https://www.xiami.com/album/168439,9.4,英语,2008年05月13日,无
1316,Cry on My Shoulder,Deutschland Sucht den Superstar,http://www.xiami.com/song/TTtU54f0d,2000,9689853,United,https://www.xiami.com/album/300045,9.6,英语,2003年02月10日,无
1317,女儿情,万晓利,http://www.xiami.com/song/8GrQo9fa518,1915,8880463,女儿情,https://www.xiami.com/album/1706253944,9.4,国语,2008年01月01日,无
1318,PONY,陈粒,http://www.xiami.com/song/b1qeMNh3e5bc,346,902755,未收录的单曲,https://www.xiami.com/album/706619535,9.5,国语,2014年02月01日,独立民谣 Indie Folk
1319,Almost Lover,A Fine Frenzy,http://www.xiami.com/song/b6ochace3f,2000,21133432,One Cell In the Sea,https://www.xiami.com/album/205731,9.2,英语,2007年07月17日,成人另类 Adult Alternative
1320,Young For You ,GALA,http://www.xiami.com/song/zVLG3108d,2000,22229116,Young For You,https://www.xiami.com/album/14617,9.2,英语,2004年03月01日,独立摇滚 Indie Rock
1321,Feifei Run,木马,http://www.xiami.com/song/jkvAafa22,503,322431,Yellow Star,https://www.xiami.com/album/15022,9.2,国语,2003年05月01日,摇滚 Rock & Roll
1322,サクラ サクラ (Instrumental With 尺八・三味线),Rin',http://www.xiami.com/song/9gNP3e1f3,914,1362879,サクラ サクラ,https://www.xiami.com/album/31361,9.6,其他,2005年04月20日,无
1323,祝星,陈粒,http://www.xiami.com/song/b1qggCk425ec,1469,2357664,未收录的单曲,https://www.xiami.com/album/706619535,9.5,国语,2014年02月01日,独立民谣 Indie Folk
1324,历历万乡,陈粒,http://www.xiami.com/song/mQNafH86b7e,2000,7219769,未收录的单曲,https://www.xiami.com/album/706619535,9.5,国语,2014年02月01日,独立民谣 Indie Folk
1325,Where Are You Christmas,The Piano Guys,http://www.xiami.com/song/bCkLhrV46232,17,75043,A Family Christmas,https://www.xiami.com/album/582436060,9.3,英语,2013年10月18日,古典跨界 Classical Crossover
1326,O Fortuna (Carmina Burana),The Piano Guys,http://www.xiami.com/song/xLvY2ic55ce,29,113192,The Piano Guys: Hits Volume 1,https://www.xiami.com/album/491568,9.7,英语,2012年01月31日,古典跨界 Classical Crossover
1327,Peponi (Paradise),The Piano Guys,http://www.xiami.com/song/U5FulA2784c,49,137275,The Piano Guys,https://www.xiami.com/album/546194,9.5,英语,2012年10月02日,古典跨界 Classical Crossover
1328,Because I Love You,Various Artists,http://www.xiami.com/song/Vdl762808,1102,3831410,Strawberry Love,https://www.xiami.com/album/323015,9.3,英语,2008年10月13日,无
1329,I Wanna,The All-American Rejects,http://www.xiami.com/song/bA2s7dedaf,72,135998,When the World Comes Down,https://www.xiami.com/album/312614,8.9,英语,2008年12月16日,流行摇滚 Pop Rock
1330,Far Away,Nickelback,http://www.xiami.com/song/b4DUmd49b2,480,742308,All The Right Reasons,https://www.xiami.com/album/168473,9.1,英语,2005年10月04日,重金属 Heavy Metal
1331,Out of Place,Ourlives,http://www.xiami.com/song/xL7P4bbcdb1,64,61897,Den of Lions,https://www.xiami.com/album/812824937,9.4,英语,2014年10月14日,无
1332,走马,陈粒,http://www.xiami.com/song/8Guh0Ie8e07,547,1809385,如也,https://www.xiami.com/album/1722842312,9.4,国语,2015年02月02日,独立民谣 Indie Folk
1333,Apologize,Timbaland,http://www.xiami.com/song/M1xi6460d,1756,7108511,Shock Value,https://www.xiami.com/album/153968,9.2,英语,2007年04月03日,流行说唱 Pop Rap
1334,米店,张玮玮,http://www.xiami.com/song/8GhLCY1b29d,1180,3128513,美丽心民谣·走江湖,https://www.xiami.com/album/510067,9.4,国语,2012年03月05日,当代民谣 Contemporary Folk
1335,The Giving Tree,Plain White T's,http://www.xiami.com/song/8Glok9e1c3d,227,423393,Should’ve Gone To Bed,https://www.xiami.com/album/1065500523,8.9,英语,2013年04月09日,无
1336,十万嬉皮 (Live),田馥甄,http://www.xiami.com/song/bCkSQrl47e5c,1836,2846838,十万嬉皮 (Live),https://www.xiami.com/album/827695435,8.8,国语,2015年03月31日,流行摇滚 Pop Rock
1337,十万嬉皮,万能青年旅店,http://www.xiami.com/song/bqvfcfu38c72,2000,5645615,万能青年旅店 同名专辑,https://www.xiami.com/album/408244,9.6,国语,2010年10月26日,摇滚 Rock & Roll
1338,卡尔加里路,丢火车乐队,http://www.xiami.com/song/xL8dvFdaae5,260,790305,游歌,https://www.xiami.com/album/1814432126,8.9,国语,2014年10月21日,流行摇滚 Pop Rock
1339,失落沙洲,徐佳莹,http://www.xiami.com/song/xLojnm9d6f4,1506,4543436,LaLa首张创作专辑,https://www.xiami.com/album/330910,9.2,国语,2009年05月29日,根源唱作人 Singer-Songwriter
1340,身骑白马,徐佳莹,http://www.xiami.com/song/xLojnod0333,2000,5869670,LaLa首张创作专辑,https://www.xiami.com/album/330910,9.2,国语,2009年05月29日,根源唱作人 Singer-Songwriter
1341,天命风流,绯村柯北,http://www.xiami.com/song/mQ9kme93fc0,186,502342,天命风流,https://www.xiami.com/album/547075,9.4,国语,2013年09月06日,无
1342,云荒·只如初见,Finale,http://www.xiami.com/song/JARgRL2551e,162,500196,小楼古风精选,https://www.xiami.com/album/474290,9.1,国语,2011年10月01日,无
1343,Por Una Cabeza,Thomas Newman,http://www.xiami.com/song/b7bd4b1fa6,2000,4104058,Scent of a Woman,https://www.xiami.com/album/225912,9.5,其他,1993年03月01日,无
1344,How to Save a Life,The Fray,http://www.xiami.com/song/b5iZVa94eb,825,1730109,How to Save a Life,https://www.xiami.com/album/178857,9.1,英语,2005年09月13日,美国传统摇滚 American Trad Rock
1345,Truly Madly Deeply,Savage Garden,http://www.xiami.com/song/NGY583df5,931,1704165,Truly Madly Completely: The Best of Savage Garden,https://www.xiami.com/album/155732,9.4,英语,2005年11月01日,流行舞曲 Dance-Pop
1346,Tennessee,Hans Zimmer,http://www.xiami.com/song/QHTr670b3,2000,3280405,Pearl Harbor (Music from the Motion Picture),https://www.xiami.com/album/217103,9.6,英语,2001年05月22日,原声 Soundtrack
1347,孤鸟的歌,马頔,http://www.xiami.com/song/bf06Skh323ea,906,4131106,孤岛,https://www.xiami.com/album/1311688232,9.2,国语,2014年11月06日,民谣流行 Folk Pop
1348,Breathe,Jessie J,http://www.xiami.com/song/mQGIA363087,125,467701,Alive,https://www.xiami.com/album/1876786125,8.7,英语,2013年09月23日,流行舞曲 Dance-Pop
1349,平凡之路,朴树,http://www.xiami.com/song/mQLLp582f53,2000,74313099,平凡之路,https://www.xiami.com/album/1602302708,9.6,国语,2014年07月16日,国语流行 Mandarin Pop
1350,Falling Slowly,Glen Hansard,http://www.xiami.com/song/f82yV3d8d9,2000,3185864,Once (Music from the Motion Picture),https://www.xiami.com/album/167507,9.6,英语,2007年05月22日,民谣流行 Folk Pop
1351,前方,雨阳乐队,http://www.xiami.com/song/mQNjwn8d2f6,78,145441,耳廓音乐大巴士,https://www.xiami.com/album/1414999827,9.3,国语,2014年11月03日,独立摇滚 Indie Rock
1352,Think Again,Kate Havnevik,http://www.xiami.com/song/8GazUke568f,2000,7248086,Me,https://www.xiami.com/album/355792,9.2,英语,2009年11月01日,无
1353,Please Shine,We Shot the Moon,http://www.xiami.com/song/b5Up1ddd89,1448,2529367,Fear and Love,https://www.xiami.com/album/199192,9.2,英语,2008年04月29日,独立摇滚 Indie Rock
1354,Ocean Wide,The Afters,http://www.xiami.com/song/RQfR8424e,268,543291,Never Going Back to OK,https://www.xiami.com/album/245492,8.9,英语,2008年02月26日,无
1355,人海 (2015版),燕池,http://www.xiami.com/song/mQPpEY890a7,2000,5327787,燕歌行,https://www.xiami.com/album/1229085211,9.3,国语,2015年04月23日,另类唱作人 Alternative Singer-Songwriter
1356,you,M.Graveyard,http://www.xiami.com/song/bCk9JiL4a046,1032,1927666,Thanks / you,https://www.xiami.com/album/384295,9.6,其他,2005年08月12日,无
1357,Save Me,Aimee Allen,http://www.xiami.com/song/mQ3xD48a733,936,4110938,A Little Happiness,https://www.xiami.com/album/334879,9.2,英语,2009年06月09日,无
1358,行歌,陈鸿宇,http://www.xiami.com/song/xL9Xyca7108,756,1453300,一如年少模样,https://www.xiami.com/album/2100184192,9.7,国语,2016年07月07日,城市民谣 Urban Folk
1359,理想三旬,陈鸿宇,http://www.xiami.com/song/mQOY9382009,2000,5205215,浓烟下的诗歌电台,https://www.xiami.com/album/1527526201,9.4,国语,2016年03月01日,城市民谣 Urban Folk
1360,Famous Last Words,My Chemical Romance,http://www.xiami.com/song/ckCpQea4de,226,381425,The Black Parade,https://www.xiami.com/album/168709,9.6,英语,2006年10月24日,流行朋克 Pop Punk
1361,It's Not Over,Daughtry,http://www.xiami.com/song/OK4s57469,189,593870,Daughtry,https://www.xiami.com/album/169669,9.2,英语,2006年11月12日,硬摇滚 Hard Rock
1362,Just the Way You Are,Bruno Mars,http://www.xiami.com/song/xLrm05c88a7,2000,8101216,Doo-Wops & Hooligans,https://www.xiami.com/album/401593,9.4,英语,2010年10月04日,当代节奏布鲁斯 Contemporary R&B
1363,行歌,陈鸿宇,http://www.xiami.com/song/mQNQPp5ffb4,235,403270,众乐纪壹 迷城行歌,https://www.xiami.com/album/119990411,9.1,国语,2015年01月01日,城市民谣 Urban Folk
1364,理想三旬,陈鸿宇,http://www.xiami.com/song/xL9VtKb3f6f,2000,4223191,众乐纪壹 迷城行歌,https://www.xiami.com/album/119990411,9.1,国语,2015年01月01日,城市民谣 Urban Folk
1365,暗河,冯佳界,http://www.xiami.com/song/xL8PDQd6731,107,194907,众乐纪壹 迷城行歌,https://www.xiami.com/album/119990411,9.1,国语,2015年01月01日,城市民谣 Urban Folk
1366,小小高懿涵,仓买,http://www.xiami.com/song/xL8PDN97f86,67,208232,众乐纪壹 迷城行歌,https://www.xiami.com/album/119990411,9.1,国语,2015年01月01日,城市民谣 Urban Folk
1367,十月迷城,李晋,http://www.xiami.com/song/8GtO2yfcd98,113,292017,众乐纪壹 迷城行歌,https://www.xiami.com/album/119990411,9.1,国语,2015年01月01日,城市民谣 Urban Folk
1368,镜子中,扭曲机器,http://www.xiami.com/song/r8Th1e2e5,2000,3535453,存在,https://www.xiami.com/album/15102,9.4,国语,2006年06月01日,硬摇滚 Hard Rock
1369,You Found Me  ,The Fray,http://www.xiami.com/song/bACMvad122,208,440772,The Fray,https://www.xiami.com/album/315896,9.2,英语,2009年02月03日,美国传统摇滚 American Trad Rock
1370,Lay Me Down,Sam Smith,http://www.xiami.com/song/8GojzA4a86c,629,2668205,In The Lonely Hour,https://www.xiami.com/album/388884634,9.4,英语,2014年06月17日,流行灵魂乐 Pop Soul
1371,Stop and Stare,OneRepublic,http://www.xiami.com/song/mQJPmB768b4,18,30693,Stop and Stare,https://www.xiami.com/album/396938543,8.4,英语,2007年03月29日,流行摇滚 Pop Rock
1372,Yesterday Yes a Day,Jane Birkin,http://www.xiami.com/song/MfhZc7649,484,1375890,"Jane B., Vol. 1",https://www.xiami.com/album/157391,8.9,英语,1993年07月28日,无
1373,The Day You Went Away,M2M,http://www.xiami.com/song/b4jYJb85ac,687,2281064,Shades of Purple,https://www.xiami.com/album/135727,9.4,英语,2000年02月23日,青少年流行 Teen Pop
1374,Lark In The Clear Air,Cara Dillon,http://www.xiami.com/song/OIGj634f1,743,2728385,Cara Dillon,https://www.xiami.com/album/169102,9.6,英语,2001年07月16日,民谣流行 Folk Pop
1375,Trouble Is a Friend,Lenka,http://www.xiami.com/song/b9QKMaf0dd,2000,7339080,Lenka,https://www.xiami.com/album/279740,9.2,英语,2008年09月23日,欧美流行 Western Pop
1376,Dying in the Sun,The Cranberries,http://www.xiami.com/song/Nx1C78427,2000,6723622,Bury the Hatchet,https://www.xiami.com/album/101958,9.3,英语,1999年04月19日,凯尔特摇滚 Celtic Rock
1377,If I Lose Myself,OneRepublic,http://www.xiami.com/song/mQEwAe7e333,127,182726,If I Lose Myself,https://www.xiami.com/album/569213,9.1,英语,2013年01月08日,流行摇滚 Pop Rock
1378,浮生未歇,音频怪物,http://www.xiami.com/song/xLtjSHb4580,919,2098388,音频怪物精选,https://www.xiami.com/album/432317,9.3,国语,2011年03月23日,无
1379,Time Is Running Out,Muse,http://www.xiami.com/song/OFKj4dbbf,1167,1518407,Absolution,https://www.xiami.com/album/168294,9.4,英语,2003年09月15日,英式摇滚 Britpop
1380,Bulletproof Heart,My Chemical Romance,http://www.xiami.com/song/mQ6TX855a56,53,50201,Danger Days: The True Lives of the Fabulous Killjoys,https://www.xiami.com/album/405357,9.0,英语,2010年11月22日,流行朋克 Pop Punk
1381,Don’t Wake Me Up,Chris Brown,http://www.xiami.com/song/8GidaMf37ea,145,674633,Fortune,https://www.xiami.com/album/502090,8.5,英语,2012年06月29日,流行说唱 Pop Rap
1382,You Raise Me Up,Westlife,http://www.xiami.com/song/MNx67087c,1224,4215120,Face to Face,https://www.xiami.com/album/128472,9.2,英语,2005年10月31日,欧美流行 Western Pop
1383,Far Away from Home,Groove Coverage,http://www.xiami.com/song/b4FdPa11f6,1224,3304544,Covergirl,https://www.xiami.com/album/168784,9.2,英语,2002年11月25日,迷幻舞曲 Trance
1384,Big Big World  ,Emilia,http://www.xiami.com/song/emAfr4ca51,1470,8380991,Big Big World,https://www.xiami.com/album/170376,9.4,英语,1998年12月01日,新杰克摇摆乐 New Jack Swing
1385,You're Beautiful,James Blunt,http://www.xiami.com/song/ckCdufe206,2000,10214985,Back to Bedlam,https://www.xiami.com/album/168660,9.5,英语,2004年10月11日,流行摇滚 Pop Rock
1386,Preacher,OneRepublic,http://www.xiami.com/song/b1pXM674326a,86,238755,Native,https://www.xiami.com/album/570258,9.3,英语,2013年03月22日,流行摇滚 Pop Rock
1387,Tell Me If You Wanna Go Home,Keira Knightley,http://www.xiami.com/song/xL68Qqa79d8,685,3043657,Begin Again (Music From and Inspired By the Original Motion Picture),https://www.xiami.com/album/203589161,9.6,英语,2014年07月01日,电影原声 Film Score
1388,Crazy Kids,Ke$ha,http://www.xiami.com/song/mQDtez965d0,377,1585734,Warrior,https://www.xiami.com/album/544004,8.8,英语,2012年11月30日,欧美流行 Western Pop
1389,Lost in Life,Sirenia,http://www.xiami.com/song/U3kJ58ba3,596,1019194,The 13th Floor,https://www.xiami.com/album/312184,9.2,英语,2009年01月23日,重金属 Heavy Metal
1390,新鸳鸯蝴蝶梦,黄安,http://www.xiami.com/song/Yptd0fa1,1212,5950242,新鸳鸯蝴蝶梦,https://www.xiami.com/album/1598,9.4,国语,1993年02月01日,国语流行 Mandarin Pop
1391,All I Want For Christmas Is You,Michael Bublé,http://www.xiami.com/song/bf0wYW434642,160,245721,Christmas,https://www.xiami.com/album/472387,9.3,英语,2011年10月24日,无
1392,Dream Odyssey,Mono,http://www.xiami.com/song/bf0z9NS33ee4,1165,676125,For My Parents,https://www.xiami.com/album/529713,9.5,其他,2012年08月22日,无
1393,公路之歌 (寻光版),痛仰乐队,http://www.xiami.com/song/xL6J13a0d34,878,4083635,寻光集,https://www.xiami.com/album/104997677,9.2,国语,2014年07月21日,根源唱作人 Singer-Songwriter
1394,陀飞轮,陈奕迅,http://www.xiami.com/song/xLqlvna2191,1175,6416100,Time Flies,https://www.xiami.com/album/370940,9.5,粤语,2010年03月12日,粤语流行 Cantopop
1395,多少,陈奕迅,http://www.xiami.com/song/mQ3Zxd936c2,1054,2302063,上五楼的快活,https://www.xiami.com/album/346393,9.3,国语,2009年09月23日,国语流行 Mandarin Pop
1396,Love Story meets Viva La Vida,Jon Schmidt,http://www.xiami.com/song/bf0qDCK2f1c1,2000,3280900,Love Story meets Viva La Vida,https://www.xiami.com/album/341653,9.6,其他,2009年06月01日,无
1397,You (Radio Edit),Blacklist,http://www.xiami.com/song/mQOFkU12052,945,285970,You [Feat. Eugenia],https://www.xiami.com/album/1525532756,9.8,英语,2015年03月06日,无
1398,再见 再见,逃跑计划,http://www.xiami.com/song/mQAMKGbd816,1229,3524633,世界,https://www.xiami.com/album/487102,9.5,国语,2011年12月31日,无
1399,This Song Saved My Life,Simple Plan,http://www.xiami.com/song/xLtQD2cd0a3,156,301922,Get Your Heart On!,https://www.xiami.com/album/446437,9.1,英语,2011年06月21日,流行朋克 Pop Punk
1400,Mister Sandman,Pomplamoose,http://www.xiami.com/song/mQ54Ch7a7da,1253,2200966,Tribute to Famous People,https://www.xiami.com/album/377025,9.3,英语,2010年04月05日,独立流行 Indie Pop
1401,Stay With Me (Darkchild Version),Sam Smith,http://www.xiami.com/song/xL4Ir7da455,139,796011,Stay With Me,https://www.xiami.com/album/1295980014,9.0,英语,2014年05月18日,流行灵魂乐 Pop Soul
1402,Save You,Simple Plan,http://www.xiami.com/song/cQC4i2409f,181,260053,Simple Plan,https://www.xiami.com/album/169547,9.2,英语,2008年02月11日,流行朋克 Pop Punk
1403,Hero,Enrique Iglesias,http://www.xiami.com/song/ckg8df6323,1948,4194583,Escape,https://www.xiami.com/album/135693,9.3,英语,2001年10月30日,巴恰塔 Bachata
1404,Burn,Angelika Vee,http://www.xiami.com/song/mQHcWE92ebf,132,794207,Burn,https://www.xiami.com/album/1580510595,9.9,英语,2013年09月23日,无
1405,爱江山更爱美人,李丽芬,http://www.xiami.com/song/eHSxe24b1,2000,8661367,李丽芬的东西 (爱不释手),https://www.xiami.com/album/9872,9.4,国语,1994年10月01日,无
1406,Make It Without You,Andrew Belle,http://www.xiami.com/song/xLqgr2ad7e1,146,238953,The Ladder,https://www.xiami.com/album/369224,9.0,英语,2010年02月23日,无
1407,Why Not Me,Enrique Iglesias,http://www.xiami.com/song/xLrcbId8a57,439,1750642,Euphoria,https://www.xiami.com/album/385504,9.0,其他,2010年07月06日,流行舞曲 Dance-Pop
